Passenger_Id,pclass,survived,name_with_salutions,name_without_salutions,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,home_dest
1280,1st,0,"Holverson, Mr. Alexander Oskar","Holverson,  Alexander Oskar",male,42.0,1,0,113789,52.0,,Southampton,,"New York, NY"
1281,3rd,1,"Baclini, Miss. Helene Barbara","Baclini,  Helene Barbara",female,0.75,2,1,2666,19.2583,,Cherbourg,C,"Syria New York, NY"
1282,3rd,0,"Sage, Miss. Stella Anna","Sage,  Stella Anna",female,,8,2,CA. 2343,69.55,,Southampton,,
1283,1st,1,"Andrews, Miss. Kornelia Theodosia","Andrews, Kornelia Theodosia",female,63.0,1,0,13502,77.9583,D7,Southampton,10,"Hudson, NY"
1284,2nd,0,"Hocking, Mr. Samuel James Metcalfe","Hocking,  Samuel James Metcalfe",male,36.0,0,0,242963,13.0,,Southampton,,"Devonport, England"
1285,1st,0,"Harrison, Mr. William","Harrison,  William",male,40.0,0,0,112059,0.0,B94,Southampton,,
1286,1st,1,"Tucker, Mr. Gilbert Milligan Jr","Tucker,  Gilbert Milligan Jr",male,31.0,0,0,2543,28.5375,C53,Cherbourg,7,"Albany, NY"
1287,1st,1,"Simonius-Blumer, Col. Oberst Alfons","Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,Cherbourg,3,"Basel, Switzerland"
1288,2nd,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")","Morley,  Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,Southampton,,
1289,3rd,1,"Hedman, Mr. Oskar Arvid","Hedman,  Oskar Arvid",male,27.0,0,0,347089,6.975,,Southampton,15,
1290,2nd,1,"Quick, Miss. Phyllis May","Quick,  Phyllis May",female,2.0,1,1,26360,26.0,,Southampton,11,"Plymouth, Devon / Detroit, MI"
1291,1st,1,"Perreault, Miss. Anne","Perreault,  Anne",female,30.0,0,0,12749,93.5,B73,Southampton,3,
1292,3rd,0,"Cribb, Mr. John Hatfield","Cribb,  John Hatfield",male,44.0,0,1,371362,16.1,,Southampton,,"Bournemouth, England Newark, NJ"
1293,2nd,0,"Campbell, Mr. William","Campbell,  William",male,,0,0,239853,0.0,,Southampton,,Belfast
1294,3rd,0,"Ilieff, Mr. Ylio","Ilieff,  Ylio",male,,0,0,349220,7.8958,,Southampton,,
1295,2nd,0,"Hickman, Mr. Lewis","Hickman,  Lewis",male,32.0,2,0,S.O.C. 14879,73.5,,Southampton,,"West Hampstead, London / Neepawa, MB"
1296,1st,1,"Beckwith, Mr. Richard Leonard","Beckwith, Richard Leonard",male,37.0,1,1,11751,52.5542,D35,Southampton,5,"New York, NY"
1297,1st,1,"Madill, Miss. Georgette Alexandra","Madill,  Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,Southampton,2,"St Louis, MO"
1298,1st,1,"Thayer, Mr. John Borland Jr","Thayer,  John Borland Jr",male,17.0,0,2,17421,110.8833,C70,Cherbourg,B,"Haverford, PA"
1299,1st,0,"Ross, Mr. John Hugo","Ross,  John Hugo",male,36.0,0,0,13049,40.125,A10,Cherbourg,,"Winnipeg, MB"
1300,3rd,1,"Hirvonen, Miss. Hildur E","Hirvonen,  Hildur E",female,2.0,0,1,3101298,12.2875,,Southampton,15,
1301,2nd,0,"Bracken, Mr. James H","Bracken,  James H",male,27.0,0,0,220367,13.0,,Southampton,,"Lake Arthur, Chavez County, NM"
1302,2nd,0,"Kantor, Mr. Sinai","Kantor,  Sinai",male,34.0,1,0,244367,26.0,,Southampton,,"Moscow / Bronx, NY"
1303,3rd,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)","Lobb,  William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,,Southampton,,
1304,3rd,1,"Pickard, Mr. Berk (Berk Trembisky)","Pickard,  Berk (Berk Trembisky)",male,32.0,0,0,SOTON/O.Q. 392078,8.05,E10,Southampton,9,
1305,2nd,0,"Botsford, Mr. William Hull","Botsford,  William Hull",male,26.0,0,0,237670,13.0,,Southampton,,"Elmira, NY / Orange, NJ"
1306,1st,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)","Compton, Alexander Taylor (Mary Eliza Ingersoll)",female,64.0,0,2,PC 17756,83.1583,E45,Cherbourg,14,"Lakewood, NJ"
1307,1st,1,"Silvey, Mrs. William Baird (Alice Munger)","Silvey,  William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,Southampton,11,"Duluth, MN"
1308,2nd,0,"Sharp, Mr. Percival James R","Sharp,  Percival James R",male,27.0,0,0,244358,26.0,,Southampton,,"Hornsey, England"
1309,3rd,0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)","Rosblom,  Viktor (Helena Wilhelmina)",female,41.0,0,2,370129,20.2125,,Southampton,,
